Time	gauge_0	gauge_1	gauge_2	gauge_3	gauge_4	gauge_5	gauge_6	gauge_7	gauge_8	gauge_9	gauge_10	gauge_11	gauge_12	gauge_13	gauge_14	gauge_15	gauge_16	gauge_17
165.6	-1.5670536	-4.0692088	-2.4080228	1.8836907	4.4035912	1.8873434	-2.2801907	-3.5526243	-0.95806363	1.8857265	0.65691272	0.095002578	0.32068005	0.0027471382	-0.01099055	-0.026421736	1.421057e-05	5.5869172e-07
165.7	-1.3661354	-4.0316661	-2.5480621	1.6885984	4.3949902	2.0785676	-2.1302955	-3.566053	-1.0882845	1.8086339	0.66690364	0.095837635	0.32046871	0.0026062732	-0.011032704	-0.026430594	1.2233976e-05	4.7133821e-07
165.8	-1.1606947	-3.985682	-2.6871452	1.4914175	4.3755905	2.2652493	-1.9755045	-3.5728312	-1.2170858	1.7276105	0.67565416	0.096500121	0.32023872	0.0024606554	-0.011075647	-0.026439537	1.0258867e-05	3.829681e-07
165.9	-0.95170698	-3.9315468	-2.8182661	1.2928458	4.3458315	2.448758	-1.8157984	-3.5728793	-1.3432621	1.6428267	0.68312734	0.09698863	0.31999075	0.0023106629	-0.011119266	-0.026448561	8.2694371e-06	2.9515153e-07
166	-0.73969136	-3.8695594	-2.9429014	1.0930777	4.3055975	2.6285745	-1.6514328	-3.5666466	-1.4650324	1.554038	0.68929466	0.097301411	0.3197252	0.0021565381	-0.011163525	-0.026457669	6.2628253e-06	2.0578789e-07
166.1	-0.52431085	-3.7998745	-3.0615846	0.8922485	4.2547494	2.8038189	-1.4827939	-3.5546317	-1.5849418	1.4613903	0.69413441	0.097436963	0.31944238	0.001998495	-0.011208382	-0.026466859	4.2416357e-06	1.1591165e-07
166.2	-0.30586897	-3.7222508	-3.173958	0.69092244	4.1938965	2.9732287	-1.3095363	-3.5364905	-1.7043942	1.3650984	0.69761545	0.097394904	0.31914294	0.0018367899	-0.011253771	-0.026476114	2.2132212e-06	2.6317579e-08
166.3	-0.084778829	-3.6387448	-3.2799291	0.49094958	4.1231087	3.133197	-1.1308162	-3.5120343	-1.8200048	1.2654251	0.6997145	0.097175995	0.31882781	0.0016719906	-0.011299449	-0.02648534	2.2760537e-07	-6.2786221e-08
166.4	0.13796895	-3.5544132	-3.379398	0.29742505	4.0426931	3.291606	-0.94726182	-3.4809973	-1.931806	1.1626943	0.70041537	0.09678043	0.31849765	0.0015045496	-0.011345276	-0.02649454	-1.8184987e-06	-1.5196284e-07
166.5	0.36279373	-3.4648052	-3.4723834	0.10385298	3.9530489	3.4517586	-0.75956553	-3.4433748	-2.0396491	1.0572604	0.69970057	0.096206459	0.31815259	0.0013344172	-0.011391413	-0.026504448	-3.8288503e-06	-2.4253551e-07
166.6	0.58839992	-3.368368	-3.5585854	-0.093411812	3.8545219	3.6090627	-0.56864487	-3.3991947	-2.1431148	0.94955529	0.69754921	0.095456621	0.31779366	0.0011622013	-0.011437457	-0.026514323	-5.8145379e-06	-3.3040404e-07
166.7	0.81414276	-3.2652137	-3.6381407	-0.29107882	3.7473931	3.7633209	-0.37495277	-3.3484925	-2.2419868	0.84008098	0.6939513	0.094530079	0.3174212	0.00098781478	-0.01148363	-0.026524305	-7.8245644e-06	-4.2077425e-07
166.8	1.0407776	-3.1554752	-3.711215	-0.48736503	3.6319181	3.9122112	-0.18135896	-3.2914618	-2.336015	0.72938395	0.68890176	0.093427731	0.31703555	0.00081143771	-0.011529637	-0.026534304	-9.8172643e-06	-5.0894658e-07
166.9	1.266778	-3.0392663	-3.7781734	-0.6756497	3.5085001	4.0539012	0.011366407	-3.228101	-2.4238291	0.61709926	0.68239646	0.092151066	0.31663769	0.00063379153	-0.011575374	-0.026544211	-1.1768782e-05	-5.9446034e-07
167	1.4906136	-2.916639	-3.8386101	-0.87232836	3.3776485	4.186779	0.20292821	-3.1584455	-2.5061506	0.50451339	0.67444481	0.090702499	0.31622817	0.00045511559	-0.011620783	-0.026553993	-1.3688079e-05	-6.7961152e-07
167.1	1.7126869	-2.7872159	-3.8921316	-1.0653245	3.2381915	4.3076774	0.3930413	-3.0825994	-2.5872859	0.39322929	0.66502709	0.089085276	0.3158083	0.00027594985	-0.011665783	-0.026563632	-1.5573247e-05	-7.6248637e-07
167.2	1.9330312	-2.6493903	-3.938361	-1.2479373	3.0924425	4.4214355	0.58158826	-3.0006555	-2.6638671	0.28322149	0.65415879	0.087300287	0.31537833	9.6560737e-05	-0.011710407	-0.026573169	-1.7446176e-05	-8.4574928e-07
167.3	2.1508346	-2.5087107	-3.9769578	-1.4271913	2.9414224	4.5212149	0.77087656	-2.9127295	-2.7322283	0.17476766	0.64185216	0.085350892	0.31493913	-8.2968591e-05	-0.011754733	-0.026582649	-1.9309405e-05	-9.2816218e-07
167.4	2.3636512	-2.3626258	-4.0076322	-1.6059656	2.7848627	4.603325	0.9617095	-2.8189344	-2.7954125	0.068134275	0.6281122	0.08324009	0.31449108	-0.00026264394	-0.011798796	-0.026592054	-2.1153838e-05	-1.0097871e-06
167.5	2.5728558	-2.2101955	-4.0301681	-1.781518	2.6231098	4.6701727	1.1529438	-2.717431	-2.8534107	-0.036870176	0.61294395	0.080971354	0.31403532	-0.0004419351	-0.011842322	-0.026601244	-2.2923805e-05	-1.0854523e-06
167.6	2.7784534	-2.0527211	-4.0443521	-1.9481122	2.4561763	4.7224887	1.3435367	-2.609983	-2.9059993	-0.13937777	0.59635642	0.07854968	0.31356351	-0.00061961401	-0.011884694	-0.026609995	-2.4573292e-05	-1.1566281e-06
167.7	2.979126	-1.8902422	-4.0500381	-2.1089225	2.2864033	4.7605685	1.5343758	-2.4995162	-2.9528553	-0.23835541	0.57840333	0.075978199	0.31305565	-0.0007952193	-0.011925862	-0.026618411	-2.6172979e-05	-1.2265707e-06
167.8	3.1733955	-1.7213106	-4.0480015	-2.2638919	2.1160751	4.7844579	1.7240745	-2.3822528	-2.9946567	-0.33534119	0.55911251	0.073259179	0.31251451	-0.00096870826	-0.011966035	-0.02662661	-2.774178e-05	-1.2950393e-06
167.9	3.3612351	-1.5490127	-4.0380874	-2.4132703	1.9389569	4.7956114	1.9114227	-2.2593789	-3.030802	-0.43019668	0.53848792	0.070401005	0.31194481	-0.0011399185	-0.012005278	-0.026634602	-2.9268464e-05	-1.3620329e-06
168	3.5424301	-1.376093	-4.0204556	-2.5597807	1.7577507	4.7942463	2.0958094	-2.1325224	-3.0607419	-0.52271093	0.51653053	0.067407809	0.31135081	-0.0013086552	-0.01204356	-0.026642365	-3.0741181e-05	-1.4250715e-06
168.1	3.7167317	-1.196173	-3.9950737	-2.7011102	1.5738889	4.7800177	2.2765718	-2.0009296	-3.0856297	-0.61291946	0.4933183	0.064284506	0.31073744	-0.0014739796	-0.012080397	-0.026649666	-3.2079894e-05	-1.4807374e-06
168.2	3.8835151	-1.0122097	-3.9619573	-2.8250951	1.3888636	4.7526424	2.4530999	-1.864119	-3.1048125	-0.7007603	0.46891097	0.061043552	0.3101093	-0.0016350048	-0.012115457	-0.026656453	-3.3311005e-05	-1.5330765e-06
168.3	4.0414678	-0.8258714	-3.9210168	-2.9506526	1.2009607	4.7119983	2.6249561	-1.7191103	-3.1179676	-0.78480802	0.44335834	0.057693795	0.30946969	-0.0017915184	-0.01214889	-0.026662871	-3.4490158e-05	-1.5840176e-06
168.4	4.1901323	-0.63794039	-3.8723078	-3.072171	1.0115137	4.6575817	2.7920943	-1.5722099	-3.1253399	-0.86689878	0.41672161	0.054246859	0.3088215	-0.0019436354	-0.012180851	-0.026668967	-3.5604605e-05	-1.6308679e-06
168.5	4.3295083	-0.44823707	-3.8157393	-3.18726	0.82217562	4.5869995	2.9537558	-1.4266482	-3.1267041	-0.94738883	0.38905157	0.050694887	0.30816808	-0.0020909901	-0.012211327	-0.026674733	-3.6654523e-05	-1.6759334e-06
168.6	4.4585823	-0.25377373	-3.7522124	-3.2957334	0.63225155	4.4953315	3.1092373	-1.2731963	-3.1222016	-1.0255936	0.36042576	0.047042662	0.30751217	-0.0022333018	-0.012240146	-0.02668008	-3.759947e-05	-1.7140259e-06
168.7	4.5774302	-0.055398948	-3.6823008	-3.3968187	0.44109772	4.3916565	3.2580756	-1.1156736	-3.1122914	-1.1013704	0.33092754	0.043303313	0.30685686	-0.0023699073	-0.012267073	-0.026684929	-3.8434999e-05	-1.7481177e-06
168.8	4.6856201	0.14453197	-3.6045409	-3.4917659	0.25004532	4.2771464	3.3997882	-0.95547055	-3.0969982	-1.1745707	0.30063334	0.039487179	0.30620494	-0.0025005528	-0.012292046	-0.0266893	-3.9176944e-05	-1.7785171e-06
168.9	4.782496	0.34439107	-3.5206675	-3.5839136	0.061315556	4.153383	3.534618	-0.79278622	-3.0763769	-1.2450892	0.26962722	0.035605116	0.30555815	-0.0026250882	-0.012315185	-0.026693267	-3.9847253e-05	-1.8057386e-06
169	4.8676975	0.5493871	-3.4322033	-3.6726655	-0.12546574	4.0220112	3.6632602	-0.62900705	-3.0499497	-1.3127737	0.23798276	0.031665814	0.30491911	-0.0027433653	-0.012336476	-0.026696825	-4.0432595e-05	-1.8284768e-06
169.1	4.94103	0.75391163	-3.3366923	-3.7570454	-0.31045179	3.8844552	3.7841611	-0.46613576	-3.0180824	-1.3774871	0.20578561	0.02767753	0.30429069	-0.002854958	-0.012355795	-0.026699907	-4.0913915e-05	-1.8471179e-06
169.2	5.0023045	0.95582421	-3.2344241	-3.8359225	-0.49380524	3.7416925	3.8966876	-0.29628937	-2.9808789	-1.4390901	0.17312805	0.023648855	0.30367427	-0.0029596714	-0.012373066	-0.026702505	-4.1293644e-05	-1.8599817e-06
169.3	5.0513074	1.1579367	-3.1255658	-3.9078904	-0.67434327	3.593832	4.0004479	-0.12222161	-2.938172	-1.4974575	0.14011619	0.019589851	0.30307285	-0.0030569631	-0.012388139	-0.026704567	-4.155994e-05	-1.8685129e-06
169.4	5.0878785	1.3597226	-3.0102386	-3.9718555	-0.84850724	3.4390727	4.0949091	0.0540589	-2.889809	-1.5525811	0.10686167	0.01550858	0.30248787	-0.0031466275	-0.012400964	-0.026706103	-4.1720917e-05	-1.8722084e-06
169.5	5.1119005	1.5589469	-2.888265	-4.0269571	-1.0232783	3.294412	4.1794315	0.22919205	-2.8358334	-1.6044748	0.073455147	0.011414688	0.3019213	-0.0032285636	-0.012411626	-0.026707173	-4.1796327e-05	-1.8725024e-06
169.6	5.1231774	1.7553832	-2.7574515	-4.0725129	-1.1963053	3.1468409	4.2535909	0.40927187	-2.77626	-1.6530767	0.04000671	0.0073168484	0.30137526	-0.0033024689	-0.01242007	-0.026707748	-4.1761834e-05	-1.8673382e-06
169.7	5.1214413	1.9492066	-2.6210808	-4.1079912	-1.3660172	2.9894832	4.3175589	0.59251957	-2.7111689	-1.6983183	0.0066221799	0.0032234151	0.30085064	-0.0033683408	-0.012426322	-0.026707826	-4.1635299e-05	-1.8588267e-06
169.8	5.1069425	2.1389447	-2.4811601	-4.1330682	-1.53012	2.8264833	4.3708861	0.77124672	-2.6411536	-1.7401188	-0.026614709	-0.00085628771	0.30034876	-0.0034261524	-0.012430458	-0.026707446	-4.1424389e-05	-1.8461337e-06
169.9	5.0798661	2.3233335	-2.3345202	-4.1474935	-1.6908719	2.6582633	4.413065	0.94936912	-2.5648945	-1.7784161	-0.059584888	-0.0049130834	0.29987106	-0.0034755572	-0.012432269	-0.026706495	-4.1078692e-05	-1.8264272e-06
170	5.0404481	2.5022021	-2.1823861	-4.1513595	-1.8493595	2.4842939	4.4440207	1.1283556	-2.4823189	-1.8131599	-0.092202496	-0.0089369682	0.29941897	-0.0035164751	-0.012431709	-0.026705025	-4.0642044e-05	-1.8040216e-06
170.1	4.9887777	2.6792047	-2.0254898	-4.1457202	-2.0024396	2.3086603	4.4636996	1.3079569	-2.3956739	-1.8443148	-0.12437008	-0.012919478	0.29899352	-0.0035488128	-0.012428838	-0.02670306	-4.0107176e-05	-1.7768537e-06
170.2	4.9251	2.8534986	-1.8619502	-4.1308742	-2.1510499	2.1304084	4.4719615	1.4838198	-2.3043198	-1.8718525	-0.15598983	-0.016851343	0.29859572	-0.0035726355	-0.012423711	-0.026700617	-3.9481759e-05	-1.7459165e-06
170.3	4.8497628	3.0222285	-1.691766	-4.1071435	-2.2949764	1.9463237	4.4689146	1.6557803	-2.2078631	-1.8957512	-0.18697846	-0.02072566	0.29822639	-0.0035880504	-0.012416448	-0.026697738	-3.8775027e-05	-1.7112714e-06
170.4	4.7631086	3.1836149	-1.5237373	-4.0741855	-2.4333319	1.7590877	4.454699	1.8247888	-2.1066277	-1.9159993	-0.21726009	-0.02453321	0.2978869	-0.0035945349	-0.012406878	-0.026694321	-3.794268e-05	-1.6698547e-06
170.5	4.6654586	3.3384488	-1.3491726	-4.0323081	-2.5648032	1.5694373	4.4294553	1.9904655	-2.0008629	-1.9325875	-0.24674676	-0.028264206	0.29757856	-0.0035917147	-0.012394873	-0.026690337	-3.6996898e-05	-1.6244649e-06
170.6	4.5569758	3.4887489	-1.1690411	-3.9818292	-2.6931243	1.3779996	4.3932096	2.1524632	-1.890742	-1.9455034	-0.27536644	-0.031911156	0.2973024	-0.0035796202	-0.012380516	-0.026685852	-3.596108e-05	-1.5750955e-06
170.7	4.4379172	3.629278	-0.98491761	-3.9233167	-2.8157915	1.1852489	4.346086	2.3090219	-1.7765079	-1.9547548	-0.30304258	-0.03546425	0.29705911	-0.003558443	-0.012363956	-0.026680929	-3.484967e-05	-1.522961e-06
170.8	4.3094311	3.7604691	-0.795578	-3.8573353	-2.9314966	0.99139789	4.2874954	2.4564575	-1.6578018	-1.9603476	-0.32972593	-0.038917133	0.29684856	-0.0035286063	-0.012345449	-0.026675661	-3.3687318e-05	-1.4691559e-06
170.9	4.1714271	3.8829157	-0.60462487	-3.7838638	-3.0412898	0.79678295	4.2181785	2.604308	-1.5333049	-1.9622865	-0.35536996	-0.04226071	0.29667078	-0.0034904331	-0.012325111	-0.026670042	-3.2450153e-05	-1.4103319e-06
171	4.0240013	3.996254	-0.41269141	-3.6993741	-3.1448636	0.60231587	4.1385957	2.7499766	-1.4118202	-1.9605934	-0.37992816	-0.045488334	0.29652643	-0.003443565	-0.012302621	-0.026663894	-3.1082342e-05	-1.3461387e-06
171.1	3.8679993	4.1002452	-0.21678026	-3.6242339	-3.2420373	0.40878408	4.049167	2.8902008	-1.2886281	-1.9552403	-0.40334796	-0.048593902	0.29641602	-0.0033882414	-0.012278145	-0.026657348	-2.9659613e-05	-1.2800953e-06
171.2	3.703903	4.1947087	-0.018788943	-3.5462984	-3.332687	0.21539198	3.9503688	3.0240415	-1.160384	-1.9462064	-0.42556869	-0.051570143	0.29634004	-0.0033244541	-0.012251664	-0.026650375	-2.8145176e-05	-1.2099253e-06
171.3	3.531764	4.2780289	0.18125719	-3.4577037	-3.4167337	0.022528182	3.8426865	3.1492242	-1.0298299	-1.9334365	-0.44653738	-0.05441113	0.29629856	-0.0032527967	-0.012223534	-0.026643144	-2.661369e-05	-1.1404182e-06
171.4	3.3532464	4.3501059	0.38100381	-3.3606969	-3.4937277	-0.16909011	3.72655	3.2658103	-0.89686708	-1.9169597	-0.46621554	-0.057109842	0.29629221	-0.0031735456	-0.012193827	-0.026635617	-2.5011044e-05	-1.0659526e-06
171.5	3.1689129	4.4122715	0.58051246	-3.2568517	-3.5640426	-0.35868754	3.6022735	3.3776103	-0.76060491	-1.8969298	-0.48469521	-0.05966055	0.29632133	-0.0030867742	-0.012162489	-0.02662775	-2.3342246e-05	-9.8966963e-07
171.6	2.9776673	4.463747	0.78240702	-3.1463408	-3.6287327	-0.54506583	3.4704012	3.4777288	-0.62039905	-1.8735439	-0.5019055	-0.062057991	0.29638587	-0.0029927464	-0.01212963	-0.026619595	-2.1623581e-05	-9.1070673e-07
171.7	2.7805229	4.5039916	0.9844749	-3.0292616	-3.6875968	-0.73102545	3.3318912	3.5662143	-0.47781349	-1.8469367	-0.51763607	-0.064296848	0.29648577	-0.0028914666	-0.012095164	-0.026611087	-1.9824502e-05	-8.2793517e-07
171.8	2.5786568	4.5328539	1.1855883	-2.9057055	-3.7403717	-0.9138273	3.1879564	3.6447443	-0.32875445	-1.8171928	-0.53188654	-0.066370984	0.29662049	-0.0027832736	-0.012059256	-0.02660232	-1.799584e-05	-7.4562592e-07
171.9	2.3728651	4.5501691	1.3852436	-2.7758933	-3.7865274	-1.0933404	3.0373404	3.7134888	-0.17360849	-1.7842492	-0.54468955	-0.068279582	0.2967889	-0.002668869	-0.01202228	-0.026593439	-1.6166361e-05	-6.6275993e-07
172	2.1629475	4.5557735	1.5831515	-2.6427209	-3.8254745	-1.2695968	2.8802158	3.7727475	-0.012948628	-1.7481468	-0.55575667	-0.070018569	0.29699093	-0.0025481779	-0.01198404	-0.026584277	-1.4254155e-05	-5.7481071e-07
172.1	1.9493001	4.5496366	1.7791985	-2.5039694	-3.8567219	-1.4400104	2.717233	3.8227984	0.1527086	-1.7088682	-0.56551281	-0.071584041	0.29722583	-0.0024215359	-0.011944661	-0.026574917	-1.2324131e-05	-4.8798581e-07
172.2	1.7322068	4.5321355	1.9725361	-2.3584633	-3.8798637	-1.6062271	2.5490122	3.8639143	0.32331638	-1.6664287	-0.57394387	-0.072972357	0.29749312	-0.0022890906	-0.011904151	-0.026565337	-1.034459e-05	-3.9821924e-07
172.3	1.5132231	4.5035136	2.1606261	-2.2066047	-3.8946086	-1.770847	2.3765687	3.8963189	0.49432831	-1.6208742	-0.58104602	-0.074180839	0.29779189	-0.0021512303	-0.011862669	-0.026555608	-8.3515375e-06	-3.0811178e-07
172.4	1.2916401	4.4637014	2.3447407	-2.0486704	-3.9007811	-1.9307401	2.1997775	3.9201708	0.66352678	-1.5722444	-0.58681948	-0.075206906	0.29812119	-0.0020083697	-0.011820366	-0.026545768	-6.3448077e-06	-2.1839723e-07
172.5	1.0691043	4.4130794	2.5260261	-1.8853142	-3.8983617	-2.0865918	2.0183996	3.9355904	0.8307885	-1.5205905	-0.59124405	-0.076047995	0.29848027	-0.0018608345	-0.011777361	-0.026535847	-4.3286576e-06	-1.271641e-07
172.6	0.84601322	4.352534	2.7033818	-1.7189689	-3.8875423	-2.237716	1.8341841	3.9426326	0.99576292	-1.465991	-0.59431524	-0.076702421	0.29886828	-0.0017088736	-0.011733663	-0.026525813	-2.2898429e-06	-3.6130377e-08
172.7	0.62201706	4.2804698	2.8758122	-1.5495516	-3.8684818	-2.3830615	1.6470937	3.9412576	1.1584191	-1.4085338	-0.59603825	-0.07716949	0.29928382	-0.0015529965	-0.011689458	-0.026515739	-2.6408915e-07	5.5385025e-08
172.8	0.39805947	4.1984508	3.0411766	-1.3628928	-3.8411472	-2.520907	1.4577691	3.9317407	1.31668	-1.3483094	-0.59642763	-0.077448753	0.29972633	-0.001393257	-0.011644646	-0.026505696	1.7854187e-06	1.4189506e-07
172.9	0.17545491	4.1064858	3.1973235	-1.1798107	-3.8055998	-2.6587138	1.2667979	3.9141076	1.4711487	-1.2853255	-0.5955047	-0.07753917	0.30019502	-0.0012298836	-0.01159935	-0.026495505	3.7081753e-06	2.3472616e-07
173	-0.045786002	4.0049464	3.3549685	-0.99490279	-3.7619141	-2.7885644	1.0755126	3.8882951	1.6244531	-1.2195392	-0.59327501	-0.077441292	0.30068852	-0.0010633923	-0.011553827	-0.026486658	5.7228769e-06	3.2341928e-07
173.1	-0.2654482	3.8942816	3.5108814	-0.80598016	-3.7105864	-2.9115112	0.88452371	3.8542446	1.7754676	-1.1510313	-0.58975786	-0.077155774	0.30120517	-0.00089444221	-0.011507632	-0.026477785	7.7386351e-06	4.1300599e-07
173.2	-0.4834875	3.7748379	3.6625261	-0.60870742	-3.6530879	-3.0284859	0.69436724	3.8117128	1.9236952	-1.0799493	-0.58497835	-0.076683342	0.30174415	-0.00072322385	-0.011462504	-0.026468673	9.7597859e-06	5.0189303e-07
173.3	-0.69775299	3.6469218	3.8093659	-0.40964029	-3.5946061	-3.1392032	0.5055368	3.7605957	2.0679767	-1.0070194	-0.57895568	-0.076025612	0.30230367	-0.00055066869	-0.011419274	-0.026459515	1.1756615e-05	5.8945426e-07
173.4	-0.90965234	3.5108391	3.9494262	-0.21228608	-3.5292105	-3.2434678	0.31795933	3.7007604	2.2080665	-0.93198343	-0.5717075	-0.075183926	0.30288294	-0.00037629554	-0.011374682	-0.02645031	1.3758418e-05	6.7806304e-07
173.5	-1.1189483	3.366917	4.0812058	-0.014586148	-3.4567908	-3.3412329	0.13170932	3.632083	2.3440995	-0.8548835	-0.56325834	-0.074158831	0.30348168	-0.00019928251	-0.011329189	-0.026441042	1.5777668e-05	7.6751967e-07
173.6	-1.3246637	3.2148008	4.2033501	0.18367197	-3.3774953	-3.4323835	-0.055581642	3.5543562	2.475765	-0.77573811	-0.55363488	-0.072952485	0.30409873	-2.0731754e-05	-0.011283135	-0.026431797	1.7771812e-05	8.5418369e-07
173.7	-1.5261817	3.0564214	4.3130424	0.38679922	-3.291411	-3.5168355	-0.24417684	3.4670467	2.6025648	-0.69463233	-0.54286709	-0.071567022	0.30473237	0.0001587687	-0.011237001	-0.026422674	1.9716866e-05	9.387121e-07
173.8	-1.7234947	2.8927177	4.4152188	0.58091804	-3.1986957	-3.5941069	-0.43324574	3.36896	2.7239518	-0.61162646	-0.53096797	-0.070003457	0.30538125	0.00033309357	-0.011191002	-0.026413665	2.1639172e-05	1.0229236e-06
173.9	-1.9162209	2.7236993	4.5026056	0.77338873	-3.0994528	-3.664713	-0.62201334	3.2608172	2.8393661	-0.52679308	-0.51797554	-0.068263228	0.30604131	0.00050688946	-0.011145171	-0.026404737	2.3546802e-05	1.1064851e-06
174	-2.1041611	2.5498399	4.5734674	0.97417972	-2.9937734	-3.7289896	-0.81019869	3.1438896	2.9479472	-0.44022752	-0.50390149	-0.066349024	0.30669871	0.00068243913	-0.011099679	-0.026395983	2.5397225e-05	1.1855742e-06
174.1	-2.2870398	2.3713291	4.6296775	1.1739911	-2.8816685	-3.7866986	-0.99560686	3.0193049	3.0491339	-0.35196083	-0.48880761	-0.064265041	0.30735273	0.00085880861	-0.011054837	-0.02638743	2.7195268e-05	1.2638745e-06
174.2	-2.4643667	2.1926496	4.6716521	1.3721747	-2.7624537	-3.837445	-1.1765359	2.8885474	3.142773	-0.26196128	-0.47277613	-0.062014314	0.30800472	0.0010350761	-0.011010817	-0.02637914	2.892281e-05	1.3371959e-06
174.3	-2.6364526	2.0104195	4.6991472	1.5684654	-2.6360125	-3.8808758	-1.3527718	2.75211	3.2309165	-0.17062636	-0.45585549	-0.059604724	0.30865395	0.0012103507	-0.010967891	-0.026371151	3.0574952e-05	1.4081172e-06
174.4	-2.8018353	1.8212116	4.7135932	1.7630554	-2.5064121	-3.9166706	-1.5238719	2.6102335	3.3139907	-0.07783368	-0.43797516	-0.057042948	0.30930045	0.001384108	-0.010926055	-0.026363416	3.2179398e-05	1.477132e-06
174.5	-2.9604564	1.6290188	4.7153699	1.9553161	-2.3704275	-3.944559	-1.6895756	2.4631567	3.3897739	0.016186233	-0.41919665	-0.054335339	0.30994371	0.0015557372	-0.010885366	-0.02635596	3.3714718e-05	1.5424016e-06
174.6	-3.1128334	1.4355278	4.7045254	2.144131	-2.2288234	-3.9643466	-1.8487954	2.3139528	3.4574919	0.11142745	-0.39958812	-0.051490251	0.3105835	0.0017247329	-0.010845944	-0.026348797	3.5181332e-05	1.604985e-06
174.7	-3.258529	1.2397912	4.6809179	2.328682	-2.0821077	-3.975766	-2.0039462	2.1654192	3.5165961	0.20763985	-0.37916273	-0.048516215	0.31120752	0.0018908515	-0.010807723	-0.026341888	3.6599694e-05	1.665633e-06
174.8	-3.3983059	1.0405693	4.6466393	2.5089917	-1.930521	-3.9799671	-2.154929	2.0080982	3.5566789	0.30087591	-0.34701255	-0.042221308	0.31156929	0.0016518989	-0.010989639	-0.026403965	1.8478607e-05	7.7215812e-07
174.9	-3.531124	0.84277894	4.5988487	2.6849745	-1.7726443	-3.9761789	-2.3005314	1.8455666	3.5871493	0.3926702	-0.31592621	-0.036294337	0.31188191	0.0014933462	-0.011084869	-0.026425439	1.4242681e-05	5.3781071e-07
175	-3.6576654	0.64501955	4.5346639	2.8560805	-1.6102233	-3.9643308	-2.440628	1.6803235	3.608176	0.4845311	-0.28586225	-0.030669181	0.31218004	0.0014165121	-0.01111484	-0.026424522	1.6891948e-05	7.724756e-07
175.1	-3.7785414	0.44598717	4.4512665	3.0214526	-1.447052	-3.9441896	-2.574183	1.5149345	3.6242806	0.57773972	-0.26088066	-0.026361935	0.31256244	0.0015289157	-0.011060652	-0.026404643	2.2867898e-05	1.0852466e-06
175.2	-3.8944933	0.24615118	4.3557541	3.1800025	-1.2773409	-3.9157402	-2.7021662	1.3471041	3.6297423	0.66976389	-0.23595856	-0.022202946	0.31290643	0.0016109786	-0.011036508	-0.026402583	2.0652627e-05	8.0418578e-07
175.3	-4.0050547	0.049169056	4.2497322	3.331687	-1.1036969	-3.8797309	-2.8245706	1.1710608	3.6249563	0.76069874	-0.21123744	-0.018136842	0.3132357	0.0017013065	-0.011006432	-0.026394855	2.3908386e-05	1.1111021e-06
175.4	-4.1089951	-0.14494131	4.1331466	3.4758366	-0.92684423	-3.8352561	-2.9402333	0.99846115	3.6138269	0.8557487	-0.18974931	-0.014754158	0.31373303	0.001978765	-0.010892489	-0.026360092	3.4611097e-05	1.7012604e-06
175.5	-4.2055203	-0.33679173	4.008456	3.612616	-0.74764289	-3.7828984	-3.0496795	0.82652256	3.5917586	0.95034081	-0.16771206	-0.011350658	0.31421428	0.0022300089	-0.010801418	-0.026338444	3.8958483e-05	1.8063243e-06
175.6	-4.2940357	-0.52717424	3.8772421	3.7414965	-0.56750963	-3.7245747	-3.1526876	0.65379822	3.5590276	1.0443844	-0.14513677	-0.0079221851	0.3146839	0.0024607698	-0.010727438	-0.026324298	4.1058843e-05	1.8612579e-06
